timestamp_video,timestamp_wall,event_type,confidence,details
0:00:25,2026-04-06 10:18:07,Fire,0.8529,"(18, 18, 90, 94)"
0:00:25,2026-04-06 10:18:10,Fire,0.8831,"(4, 22, 79, 99)"
0:00:25,2026-04-06 10:18:13,Fire,0.8731,"(19, 28, 90, 106)"
0:00:26,2026-04-06 10:18:15,Fire,0.891,"(23, 42, 97, 117)"
0:00:26,2026-04-06 10:18:19,Fire,0.6527,"(149, 71, 260, 113)"
0:00:27,2026-04-06 10:18:22,Fire,0.8082,"(196, 32, 290, 116)"
0:00:27,2026-04-06 10:18:24,Fire,0.6347,"(205, 89, 249, 117)"
0:00:27,2026-04-06 10:18:27,Fire,0.4702,"(0, 60, 65, 131)"
0:00:28,2026-04-06 10:18:32,Fire,0.6217,"(9, 78, 68, 132)"
0:00:28,2026-04-06 10:18:35,Fire,0.7202,"(15, 52, 87, 129)"
0:00:29,2026-04-06 10:18:38,Fire,0.7469,"(32, 57, 96, 125)"
0:00:29,2026-04-06 10:18:41,Fire,0.7133,"(2, 31, 81, 129)"
0:00:30,2026-04-06 10:18:44,Fire,0.649,"(235, 81, 287, 112)"
0:00:30,2026-04-06 10:18:47,Fire,0.8359,"(4, 39, 81, 120)"
0:00:30,2026-04-06 10:18:51,Fire,0.8139,"(13, 48, 75, 116)"
0:00:30,2026-04-06 10:18:51,Smoke,0.5441,"(0, 0, 99, 43)"
0:00:31,2026-04-06 10:18:54,Fire,0.6775,"(1, 48, 59, 120)"
0:00:31,2026-04-06 10:18:57,Fire,0.6906,"(0, 57, 56, 126)"
0:00:32,2026-04-06 10:18:59,Fire,0.4985,"(34, 90, 58, 131)"
0:00:33,2026-04-06 10:19:09,Fire,0.4991,"(0, 59, 24, 136)"
0:00:34,2026-04-06 10:19:18,Fire,0.4832,"(0, 65, 25, 98)"
0:00:35,2026-04-06 10:19:24,Fire,0.5991,"(0, 52, 24, 115)"
0:00:35,2026-04-06 10:19:27,Fire,0.8511,"(36, 1, 117, 79)"
0:00:36,2026-04-06 10:19:31,Fire,0.8425,"(65, 22, 124, 95)"
0:00:36,2026-04-06 10:19:34,Fire,0.8462,"(43, 6, 117, 87)"
0:00:37,2026-04-06 10:19:37,Fire,0.8233,"(21, 2, 106, 81)"
0:00:37,2026-04-06 10:19:40,Fire,0.8566,"(62, 18, 136, 94)"
0:00:37,2026-04-06 10:19:43,Fire,0.8882,"(1, 4, 77, 94)"
0:00:38,2026-04-06 10:19:50,Fire,0.465,"(0, 20, 36, 86)"
0:00:40,2026-04-06 10:20:02,Fire,0.7839,"(139, 82, 192, 124)"
0:00:41,2026-04-06 10:20:09,Fire,0.7033,"(0, 55, 44, 122)"
0:00:41,2026-04-06 10:20:12,Fire,0.632,"(0, 48, 59, 123)"
0:00:42,2026-04-06 10:20:15,Fire,0.7933,"(35, 40, 101, 114)"
0:00:42,2026-04-06 10:20:18,Fire,0.8888,"(52, 12, 139, 99)"
0:00:42,2026-04-06 10:20:20,Fire,0.8722,"(28, 13, 97, 92)"
0:00:43,2026-04-06 10:20:22,Fire,0.8685,"(10, 17, 82, 91)"
0:00:43,2026-04-06 10:20:25,Fire,0.8643,"(6, 25, 77, 100)"
0:00:43,2026-04-06 10:20:28,Fire,0.8218,"(19, 34, 92, 106)"
0:00:44,2026-04-06 10:20:31,Fire,0.8565,"(14, 39, 92, 116)"
0:00:44,2026-04-06 10:20:34,Fire,0.6892,"(148, 70, 261, 113)"
0:00:45,2026-04-06 10:20:36,Fire,0.8519,"(196, 75, 249, 113)"
0:00:45,2026-04-06 10:20:39,Fire,0.6476,"(205, 93, 250, 118)"
0:00:45,2026-04-06 10:20:42,Fire,0.7099,"(205, 95, 255, 122)"
0:00:46,2026-04-06 10:20:45,Fire,0.5359,"(206, 104, 253, 119)"
0:00:47,2026-04-06 10:20:50,Fire,0.6596,"(250, 90, 299, 115)"
0:00:47,2026-04-06 10:20:53,Fire,0.8579,"(13, 46, 86, 132)"
0:00:48,2026-04-06 10:20:57,Fire,0.7719,"(2, 47, 74, 118)"
0:00:48,2026-04-06 10:21:00,Fire,0.7457,"(2, 39, 79, 119)"
0:00:48,2026-04-06 10:21:03,Fire,0.8703,"(7, 40, 76, 116)"
0:00:49,2026-04-06 10:21:06,Fire,0.6076,"(0, 47, 62, 122)"
0:00:50,2026-04-06 10:21:14,Fire,0.5826,"(0, 71, 21, 104)"
0:00:51,2026-04-06 10:21:22,Fire,0.6966,"(1, 75, 25, 125)"
0:00:51,2026-04-06 10:21:25,Fire,0.4931,"(0, 63, 24, 134)"
0:00:52,2026-04-06 10:21:33,Fire,0.5388,"(42, 98, 70, 134)"
0:00:00,2026-04-09 13:16:53,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-09 13:16:56,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-09 13:16:59,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-09 13:17:01,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-09 13:17:04,Fire,0.8675,"(46, 14, 132, 95)"
0:00:02,2026-04-09 13:17:07,Fire,0.6054,"(0, 44, 50, 86)"
0:00:03,2026-04-09 13:17:14,Fire,0.5844,"(0, 7, 55, 85)"
0:00:04,2026-04-09 13:17:20,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-09 13:17:23,Fire,0.5919,"(116, 79, 173, 126)"
0:00:05,2026-04-09 13:17:26,Fire,0.5004,"(173, 67, 243, 117)"
0:00:05,2026-04-09 13:17:30,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-09 13:17:33,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-09 13:17:36,Fire,0.4781,"(56, 2, 109, 82)"
0:00:07,2026-04-09 13:17:39,Fire,0.8883,"(19, 16, 91, 94)"
0:00:07,2026-04-09 13:17:41,Fire,0.7015,"(162, 55, 285, 93)"
0:00:07,2026-04-09 13:17:44,Fire,0.803,"(1, 21, 82, 101)"
0:00:08,2026-04-09 13:17:47,Fire,0.742,"(24, 46, 97, 109)"
0:00:08,2026-04-09 13:17:50,Fire,0.8594,"(3, 43, 78, 116)"
0:00:09,2026-04-09 13:17:53,Fire,0.8603,"(6, 66, 63, 115)"
0:00:09,2026-04-09 13:17:55,Fire,0.4962,"(204, 91, 250, 118)"
0:00:09,2026-04-09 13:17:58,Fire,0.6616,"(0, 60, 65, 131)"
0:00:10,2026-04-09 13:18:01,Fire,0.5546,"(208, 87, 260, 120)"
0:00:10,2026-04-09 13:18:03,Fire,0.4828,"(217, 89, 268, 117)"
0:00:11,2026-04-09 13:18:06,Fire,0.4605,"(26, 55, 63, 121)"
0:00:11,2026-04-09 13:18:09,Fire,0.7699,"(245, 84, 294, 116)"
0:00:11,2026-04-09 13:18:11,Fire,0.6851,"(238, 78, 290, 114)"
0:00:12,2026-04-09 13:18:14,Fire,0.6785,"(238, 82, 286, 109)"
0:00:12,2026-04-09 13:18:16,Fire,0.6774,"(1, 15, 77, 117)"
0:00:12,2026-04-09 13:18:17,Smoke,0.5483,"(0, 0, 98, 42)"
0:00:13,2026-04-09 13:18:18,Fire,0.7735,"(1, 45, 75, 118)"
0:00:13,2026-04-09 13:18:21,Fire,0.694,"(0, 80, 32, 118)"
0:00:13,2026-04-09 13:18:24,Fire,0.6875,"(33, 89, 56, 128)"
0:00:15,2026-04-09 13:18:32,Fire,0.5883,"(200, 100, 247, 127)"
0:00:15,2026-04-09 13:18:34,Fire,0.5357,"(0, 62, 24, 100)"
0:00:16,2026-04-09 13:18:41,Fire,0.6234,"(1, 66, 27, 103)"
0:00:17,2026-04-09 13:18:50,Fire,0.8433,"(32, 1, 115, 77)"
0:00:05,2026-04-09 13:20:14,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-09 13:20:21,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-09 13:20:44,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-09 13:20:47,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-09 13:20:54,Fire,0.5356,"(163, 67, 229, 169)"
0:00:00,2026-04-09 13:24:27,Violence,0.65,
0:00:01,2026-04-09 13:24:48,Violence,0.7139,
0:00:00,2026-04-09 13:25:15,Violence,0.9222,
0:00:00,2026-04-09 13:25:18,Violence,0.9916,
0:00:00,2026-04-09 13:25:20,Violence,0.9926,
0:00:00,2026-04-09 13:25:23,Violence,0.9771,
0:00:00,2026-04-09 13:25:27,Violence,0.8506,
0:00:01,2026-04-09 13:25:34,Violence,0.8277,
0:00:06,2026-04-11 00:48:36,Smoke,0.451,"(147, 56, 214, 128)"
0:00:01,2026-04-11 00:50:03,Fire,0.5524,"(61, 190, 85, 226)"
0:00:02,2026-04-11 00:50:05,Fire,0.6057,"(180, 4, 200, 25)"
0:00:04,2026-04-11 00:50:15,Fire,0.8639,"(82, 4, 247, 136)"
0:00:01,2026-04-11 00:50:39,Fire,0.5524,"(61, 190, 85, 226)"
0:00:02,2026-04-11 00:50:42,Fire,0.6057,"(180, 4, 200, 25)"
0:00:04,2026-04-11 00:50:51,Fire,0.8639,"(82, 4, 247, 136)"
0:00:04,2026-04-11 00:51:13,Fire,0.8639,"(82, 4, 247, 136)"
0:00:00,2026-04-11 00:52:10,Violence,0.8922,
0:00:00,2026-04-11 00:52:12,Violence,0.9854,
0:00:01,2026-04-11 00:52:14,Violence,0.9659,
0:00:01,2026-04-11 00:52:16,Violence,0.984,
0:00:01,2026-04-11 00:52:19,Violence,0.9797,
0:00:02,2026-04-11 00:52:21,Violence,0.9501,
0:00:02,2026-04-11 00:52:23,Violence,0.9638,
0:00:03,2026-04-11 00:52:25,Violence,0.9726,
0:00:03,2026-04-11 00:52:27,Violence,0.8314,
0:00:03,2026-04-11 00:52:29,Violence,0.8935,
0:00:04,2026-04-11 00:52:31,Violence,0.8666,
0:00:04,2026-04-11 00:52:34,Violence,0.8278,
0:00:05,2026-04-11 00:52:36,Violence,0.8228,
0:00:05,2026-04-11 00:52:39,Violence,0.9506,
0:00:06,2026-04-11 00:52:41,Violence,0.8598,
0:00:01,2026-04-11 00:55:52,Violence,0.8591,
0:00:02,2026-04-11 00:55:56,Violence,0.9326,
0:00:02,2026-04-11 00:55:58,Violence,0.9557,
0:00:03,2026-04-11 00:56:00,Violence,0.9768,
0:00:03,2026-04-11 00:56:03,Violence,0.9398,
0:00:04,2026-04-11 00:56:05,Violence,0.8654,
0:00:05,2026-04-11 00:56:08,Violence,0.8375,
0:00:05,2026-04-11 00:56:10,Violence,0.9768,
0:00:06,2026-04-11 00:56:12,Violence,0.9497,
0:00:06,2026-04-11 00:56:15,Violence,0.9677,
0:00:00,2026-04-11 00:56:30,Violence,0.8922,
0:00:00,2026-04-11 00:56:32,Violence,0.9854,
0:00:00,2026-04-11 00:56:34,Violence,0.8593,
0:00:01,2026-04-11 00:56:36,Violence,0.984,
0:00:01,2026-04-11 00:56:38,Violence,0.9797,
0:00:02,2026-04-11 00:56:40,Violence,0.9501,
0:00:02,2026-04-11 00:56:43,Violence,0.9833,
0:00:03,2026-04-11 00:56:45,Violence,0.9535,
0:00:03,2026-04-11 00:56:47,Violence,0.889,
0:00:03,2026-04-11 00:56:49,Violence,0.8789,
0:00:04,2026-04-11 00:56:52,Violence,0.8666,
0:00:04,2026-04-11 00:56:54,Violence,0.8278,
0:00:05,2026-04-11 00:56:56,Violence,0.8228,
0:00:05,2026-04-11 00:56:58,Violence,0.9506,
0:00:06,2026-04-11 00:57:01,Violence,0.8598,
0:00:00,2026-04-11 00:57:09,Violence,0.9222,
0:00:00,2026-04-11 00:57:11,Violence,0.991,
0:00:00,2026-04-11 00:57:13,Violence,0.9815,
0:00:00,2026-04-11 00:57:15,Violence,0.8506,
0:00:01,2026-04-11 00:57:19,Violence,0.8277,
0:00:13,2026-04-11 01:01:40,Violence,0.8046,
0:00:01,2026-04-11 01:05:38,Violence,0.8375,
0:00:01,2026-04-11 01:05:40,Violence,0.8988,
0:00:01,2026-04-11 01:05:43,Violence,0.9764,
0:00:02,2026-04-11 01:05:45,Violence,0.9627,
0:00:02,2026-04-11 01:05:47,Violence,0.8974,
0:00:02,2026-04-11 01:05:53,Violence,0.8044,
0:00:02,2026-04-11 01:05:55,Violence,0.9142,
0:00:03,2026-04-11 01:06:02,Violence,0.8257,
0:00:03,2026-04-11 01:06:10,Violence,0.8909,
0:00:03,2026-04-11 01:06:12,Violence,0.8707,
0:00:04,2026-04-11 01:06:14,Violence,0.826,
0:00:04,2026-04-11 01:06:16,Violence,0.8812,
0:00:04,2026-04-11 01:06:18,Violence,0.8785,
0:00:05,2026-04-11 01:06:27,Violence,0.8205,
0:00:05,2026-04-11 01:06:31,Violence,0.8231,
0:00:06,2026-04-11 01:06:45,Violence,0.8332,
0:00:06,2026-04-11 01:06:50,Violence,0.83,
0:00:06,2026-04-11 01:06:53,Violence,0.895,
0:00:07,2026-04-11 01:06:55,Violence,0.983,
0:00:07,2026-04-11 01:06:58,Violence,0.9101,
0:00:07,2026-04-11 01:07:01,Violence,0.82,
0:00:08,2026-04-11 01:07:09,Violence,0.8589,
0:00:03,2026-04-11 01:07:46,Violence,0.9022,
0:00:03,2026-04-11 01:07:48,Violence,0.9244,
0:00:09,2026-04-11 01:10:21,Violence,0.8718,
0:00:10,2026-04-11 01:10:25,Violence,0.9054,
0:00:10,2026-04-11 01:10:27,Violence,0.9417,
0:00:11,2026-04-11 01:10:29,Violence,0.805,
0:00:11,2026-04-11 01:10:31,Violence,0.8509,
0:00:11,2026-04-11 01:10:33,Violence,0.8524,
0:00:12,2026-04-11 01:10:37,Violence,0.8213,
0:00:05,2026-04-11 01:13:34,Gun,0.8141,"(58, 9, 319, 235)"
0:00:05,2026-04-11 10:27:55,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-11 10:28:02,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-11 10:28:15,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-11 10:28:18,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-11 10:28:25,Fire,0.5356,"(163, 67, 229, 169)"
0:00:00,2026-04-11 10:29:37,Gun,0.6869,"(40, 58, 215, 155)"
0:00:00,2026-04-11 10:29:39,Gun,0.6829,"(39, 57, 214, 154)"
0:00:00,2026-04-11 10:29:42,Gun,0.6892,"(25, 58, 209, 153)"
0:00:01,2026-04-11 10:29:45,Gun,0.6795,"(16, 57, 197, 153)"
0:00:01,2026-04-11 10:29:49,Gun,0.6558,"(13, 53, 187, 150)"
0:00:01,2026-04-11 10:29:52,Gun,0.5777,"(10, 53, 184, 149)"
0:00:02,2026-04-11 10:29:57,Gun,0.6739,"(20, 51, 190, 144)"
0:00:02,2026-04-11 10:29:59,Gun,0.5715,"(29, 49, 202, 146)"
0:00:02,2026-04-11 10:30:02,Gun,0.5778,"(39, 49, 218, 143)"
0:00:03,2026-04-11 10:30:04,Gun,0.5941,"(47, 48, 224, 146)"
0:00:03,2026-04-11 10:30:07,Gun,0.5877,"(53, 48, 229, 148)"
0:00:00,2026-04-11 10:30:08,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-11 10:30:11,Fire,0.8142,"(58, 19, 122, 96)"
0:00:00,2026-04-11 10:30:14,Fire,0.8354,"(30, 1, 110, 76)"
0:00:01,2026-04-11 10:30:16,Fire,0.8757,"(34, 11, 117, 86)"
0:00:01,2026-04-11 10:30:19,Fire,0.8675,"(46, 14, 132, 95)"
0:00:02,2026-04-11 10:30:22,Fire,0.6054,"(0, 44, 50, 86)"
0:00:03,2026-04-11 10:30:31,Fire,0.5844,"(0, 7, 55, 85)"
0:00:04,2026-04-11 10:30:38,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-11 10:30:41,Fire,0.5919,"(116, 79, 173, 126)"
0:00:05,2026-04-11 10:30:45,Fire,0.5004,"(173, 67, 243, 117)"
0:00:05,2026-04-11 10:30:50,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-11 10:30:53,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-11 10:30:56,Fire,0.4781,"(56, 2, 109, 82)"
0:00:07,2026-04-11 10:30:59,Fire,0.8883,"(19, 16, 91, 94)"
0:00:07,2026-04-11 10:31:02,Fire,0.8788,"(6, 22, 82, 98)"
0:00:07,2026-04-11 10:31:04,Fire,0.803,"(1, 21, 82, 101)"
0:00:06,2026-04-11 10:37:06,Smoke,0.451,"(147, 56, 214, 128)"
0:00:01,2026-04-11 10:37:30,Fire,0.5524,"(61, 190, 85, 226)"
0:00:02,2026-04-11 10:37:33,Fire,0.6057,"(180, 4, 200, 25)"
0:00:04,2026-04-11 10:37:45,Fire,0.8639,"(82, 4, 247, 136)"
0:00:05,2026-04-11 10:37:48,Fire,0.8963,"(34, 7, 274, 232)"
0:00:05,2026-04-11 10:39:05,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-11 10:39:11,Gun,0.7588,"(48, 1, 316, 240)"
0:00:08,2026-04-11 10:39:25,Fire,0.8106,"(142, 81, 205, 168)"
0:00:08,2026-04-11 10:39:28,Fire,0.793,"(148, 74, 203, 138)"
0:00:09,2026-04-11 10:39:35,Fire,0.5356,"(163, 67, 229, 169)"
0:00:00,2026-04-11 10:42:25,Violence,0.9807,
0:00:00,2026-04-11 10:45:40,Violence,0.8922,
0:00:00,2026-04-11 10:45:42,Violence,0.9879,
0:00:00,2026-04-11 10:45:45,Violence,0.9574,
0:00:01,2026-04-11 10:45:47,Violence,0.951,
0:00:01,2026-04-11 10:45:50,Violence,0.984,
0:00:01,2026-04-11 10:45:52,Violence,0.9797,
0:00:02,2026-04-11 10:45:54,Violence,0.9303,
0:00:02,2026-04-11 10:45:57,Violence,0.9387,
0:00:02,2026-04-11 10:45:59,Violence,0.9723,
0:00:03,2026-04-11 10:46:01,Violence,0.9382,
0:00:03,2026-04-11 10:46:04,Violence,0.8664,
0:00:03,2026-04-11 10:46:06,Violence,0.8789,
0:00:04,2026-04-11 10:46:08,Violence,0.8666,
0:00:04,2026-04-11 10:46:11,Violence,0.686,
0:00:05,2026-04-11 10:46:13,Violence,0.8502,
0:00:05,2026-04-11 10:46:16,Violence,0.9098,
0:00:05,2026-04-11 10:46:18,Violence,0.9529,
0:00:06,2026-04-11 10:46:20,Violence,0.8598,
0:00:05,2026-04-11 11:01:50,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-11 11:01:55,Gun,0.7588,"(48, 1, 316, 240)"
0:00:21,2026-04-11 11:03:11,Gun,0.5345,"(18, 7, 309, 117)"
0:00:25,2026-04-11 11:03:33,Gun,0.5723,"(13, 0, 313, 128)"
0:00:27,2026-04-11 11:03:39,Gun,0.5035,"(11, 0, 313, 107)"
0:00:28,2026-04-11 11:03:45,Gun,0.4927,"(18, 0, 315, 100)"
0:00:30,2026-04-11 11:03:56,Gun,0.5708,"(16, 1, 316, 123)"
0:00:30,2026-04-11 11:04:00,Gun,0.5867,"(20, 32, 189, 116)"
0:00:36,2026-04-11 11:04:27,Gun,0.4621,"(11, 2, 314, 125)"
0:00:37,2026-04-11 11:04:30,Gun,0.4659,"(18, 9, 312, 125)"
0:00:05,2026-04-11 11:10:55,Gun,0.4707,"(20, 0, 315, 240)"
0:00:06,2026-04-11 11:10:59,Gun,0.7588,"(48, 1, 316, 240)"
0:00:21,2026-04-11 11:12:20,Gun,0.5345,"(18, 7, 309, 117)"
0:00:25,2026-04-11 11:12:42,Gun,0.5723,"(13, 0, 313, 128)"
0:00:27,2026-04-11 11:12:49,Gun,0.5035,"(11, 0, 313, 107)"
0:00:28,2026-04-11 11:12:55,Gun,0.4927,"(18, 0, 315, 100)"
0:00:30,2026-04-11 11:13:04,Gun,0.5708,"(16, 1, 316, 123)"
0:00:30,2026-04-11 11:13:08,Gun,0.5867,"(20, 32, 189, 116)"
0:00:36,2026-04-11 11:13:37,Gun,0.4621,"(11, 2, 314, 125)"
0:00:37,2026-04-11 11:13:39,Gun,0.4659,"(18, 9, 312, 125)"
0:00:00,2026-04-11 11:14:23,Fire,0.8364,"(47, 16, 120, 88)"
0:00:00,2026-04-11 11:14:26,Fire,0.8392,"(48, 14, 122, 88)"
0:00:01,2026-04-11 11:14:28,Fire,0.6877,"(19, 0, 102, 75)"
0:00:01,2026-04-11 11:14:30,Fire,0.8515,"(59, 17, 139, 95)"
0:00:01,2026-04-11 11:14:32,Fire,0.8404,"(28, 11, 100, 89)"
0:00:03,2026-04-11 11:14:40,Fire,0.5844,"(0, 7, 55, 85)"
0:00:04,2026-04-11 11:14:46,Fire,0.7435,"(1, 64, 88, 136)"
0:00:04,2026-04-11 11:14:49,Fire,0.5919,"(116, 79, 173, 126)"
0:00:05,2026-04-11 11:14:52,Fire,0.5004,"(173, 67, 243, 117)"
0:00:05,2026-04-11 11:14:56,Fire,0.8863,"(9, 55, 69, 120)"
0:00:06,2026-04-11 11:14:58,Fire,0.8626,"(38, 37, 108, 112)"
0:00:06,2026-04-11 11:15:01,Fire,0.4781,"(56, 2, 109, 82)"
0:00:07,2026-04-11 11:15:03,Fire,0.8883,"(19, 16, 91, 94)"
0:00:07,2026-04-11 11:15:05,Fire,0.8788,"(6, 22, 82, 98)"
0:00:07,2026-04-11 11:15:08,Fire,0.9025,"(6, 21, 89, 102)"
0:00:08,2026-04-11 11:15:10,Fire,0.8466,"(28, 45, 97, 114)"
0:00:08,2026-04-11 11:15:12,Fire,0.6472,"(149, 72, 260, 113)"
0:00:09,2026-04-11 11:15:15,Fire,0.8603,"(6, 66, 63, 115)"
0:00:00,2026-04-11 11:16:06,Violence,0.8922,
0:00:00,2026-04-11 11:16:08,Violence,0.9879,
0:00:00,2026-04-11 11:16:11,Violence,0.9507,
0:00:01,2026-04-11 11:16:13,Violence,0.9728,
0:00:01,2026-04-11 11:16:15,Violence,0.973,
0:00:01,2026-04-11 11:16:18,Violence,0.8621,
0:00:02,2026-04-11 11:16:20,Violence,0.9618,
0:00:02,2026-04-11 11:16:22,Violence,0.9638,
0:00:03,2026-04-11 11:16:25,Violence,0.9726,
0:00:03,2026-04-11 11:16:27,Violence,0.8314,
0:00:03,2026-04-11 11:16:29,Violence,0.8755,
0:00:04,2026-04-11 11:16:32,Violence,0.8925,
0:00:04,2026-04-11 11:16:34,Violence,0.8497,
0:00:04,2026-04-11 11:16:36,Violence,0.8278,
0:00:05,2026-04-11 11:16:39,Violence,0.8228,
0:00:05,2026-04-11 11:16:42,Violence,0.9506,
0:00:06,2026-04-11 11:16:45,Violence,0.8598,
0:00:01,2026-04-14 17:27:56,Gun,0.6475,"(94, 0, 285, 204)"
0:00:01,2026-04-14 17:27:59,Violence,0.8375,
0:00:01,2026-04-14 17:28:02,Violence,0.8517,
0:00:01,2026-04-14 17:28:04,Violence,0.9297,
0:00:01,2026-04-14 17:28:06,Violence,0.9764,
0:00:01,2026-04-14 17:28:09,Violence,0.9743,
0:00:02,2026-04-14 17:28:11,Violence,0.9519,
0:00:02,2026-04-14 17:28:14,Violence,0.8974,
0:00:01,2026-04-14 17:28:49,Gun,0.6475,"(94, 0, 285, 204)"
